session	challenge	difficulty	qubits	method	method_family	run_id	status	source_path	worktree	commit	backend	shots	max_bond	seed	ordering	seconds	notes
quantum_peak_session	56_22	easy	56	peaked_mpo_mps	mpo	challenge-56_22.peaked_mpo_mps	ok	outputs/peaked_circuit_sim_all/json/challenge-56_22.peaked_mpo_mps.json	quantum-junction	ebe2a6a	cuda		512	123		518.7864062460139	peaked circuit MPO/MPS marginal candidate
quantum_peak_session	56_22	easy	56	quimb_cpu_all	quimb	collector_evidence:56_22:2	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-56_22.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			33			192.1452442491427	collector priority 80
quantum_peak_session	56_22	easy	56	quimb_gpu_all	quimb	collector_evidence:56_22:1	unknown	outputs/tree_tensor_sim/all/json/challenge-56_22.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			33			43.44751948211342	collector priority 90
quantum_peak_session	56_23	easy	56	collector_snapshot	collector	collector_selected:56_23	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from quimb_gpu_all
quantum_peak_session	56_23	easy	56	peaked_mpo_mps	mpo	challenge-56_23.peaked_mpo_mps	ok	outputs/peaked_circuit_sim_all/json/challenge-56_23.peaked_mpo_mps.json	quantum-junction	ebe2a6a	cuda		512	123		2641.2958726279903	peaked circuit MPO/MPS marginal candidate
quantum_peak_session	56_23	easy	56	quimb_cpu_all	quimb	collector_evidence:56_23:2	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-56_23.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			1471			3811.5216554799117	collector priority 80
quantum_peak_session	56_23	easy	56	quimb_gpu_all	quimb	collector_evidence:56_23:1	unknown	outputs/tree_tensor_sim/all/json/challenge-56_23.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			1475			3631.819509597961	collector priority 90
quantum_peak_session	56_24	easy	56	collector_snapshot	collector	collector_selected:56_24	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from quimb_gpu_all
quantum_peak_session	56_24	easy	56	peaked_mpo_mps	mpo	challenge-56_24.peaked_mpo_mps	started	outputs/peaked_circuit_sim_all/json/challenge-56_24.peaked_mpo_mps.json	quantum-junction	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
quantum_peak_session	56_24	easy	56	quimb_cpu_all	quimb	collector_evidence:56_24:2	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-56_24.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			444			20724.178879607003	collector priority 80
quantum_peak_session	56_24	easy	56	quimb_gpu_all	quimb	collector_evidence:56_24:1	unknown	outputs/tree_tensor_sim/all/json/challenge-56_24.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			441			1615.8745195169467	collector priority 90
quantum_peak_session	56_24	easy	56	quimb_rcm_cpu	quimb	collector_evidence:56_24:3	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-56_24.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			110			1201.1308175509912	collector priority 55
quantum_peak_session	64_25	easy	64	collector_snapshot	collector	collector_selected:64_25	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from quimb_gpu_all
quantum_peak_session	64_25	easy	64	peaked_mpo_mps	mpo	challenge-64_25.peaked_mpo_mps	started	outputs/peaked_circuit_sim_all/json/challenge-64_25.peaked_mpo_mps.json	quantum-junction	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
quantum_peak_session	64_25	easy	64	quimb_cpu_all	quimb	collector_evidence:64_25:2	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-64_25.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			512			21368.61016953783	collector priority 80
quantum_peak_session	64_25	easy	64	quimb_gpu_all	quimb	collector_evidence:64_25:1	unknown	outputs/tree_tensor_sim/all/json/challenge-64_25.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			512			3087.5471233739518	collector priority 90
quantum_peak_session	64_25	easy	64	quimb_rcm_cpu	quimb	collector_evidence:64_25:3	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-64_25.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			122			1929.9747508540167	collector priority 55
quantum_peak_session	64_26	easy	64	aer_mps_selected	mps	challenge-64_26.mps	ok	outputs/sim_11_26_34_41_49/json/challenge-64_26.mps.json	quantum-junction	ebe2a6a		4096	64	12345			-
quantum_peak_session	64_26	easy	64	collector_snapshot	collector	collector_selected:64_26	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from quimb_gpu_all
quantum_peak_session	64_26	easy	64	peaked_mpo_mps	mpo	challenge-64_26.peaked_mpo_mps	started	outputs/peaked_circuit_sim_all/json/challenge-64_26.peaked_mpo_mps.json	quantum-junction	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
