session	challenge	difficulty	qubits	method	method_family	run_id	status	source_path	worktree	commit	backend	shots	max_bond	seed	ordering	seconds	notes
tree_tensor_sim_session	16_12	easy	16	peaked_mpo_mps	mpo	challenge-16_12.peaked_mpo_mps	ok	../quantum-junction-tree-tensor/outputs/peaked_circuit_sim_all/json/challenge-16_12.peaked_mpo_mps.json	quantum-junction-tree-tensor	ebe2a6a	cuda		512	123		113.71320221800124	peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	16_12	easy	16	peaked_mpo_mps	mpo	challenge-16_12.peaked_mpo_mps	ok	outputs/peaked_circuit_sim_all/json/challenge-16_12.peaked_mpo_mps.json	quantum-junction	ebe2a6a	cuda		512	123		113.71320221800124	peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	16_12	easy	16	quimb_cpu_all	quimb	challenge-16_12.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-16_12.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	1024	512	20260605	weighted_spectral	5.105488528031856	graph_ordered_mps_fallback
tree_tensor_sim_session	16_12	easy	16	quimb_cpu_all	quimb	collector_evidence:16_12:3	correct	outputs/tree_tensor_sim/all_cpu/json/challenge-16_12.quimb_tree_graph_mps.json	quantum-junction	801d2ef			24			5.105488528031856	collector priority 80
tree_tensor_sim_session	16_12	easy	16	quimb_gpu_all	quimb	challenge-16_12.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-16_12.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	cuda	1024	512	20260605	weighted_spectral	10.699602320091799	graph_ordered_mps_fallback
tree_tensor_sim_session	16_12	easy	16	quimb_gpu_all	quimb	collector_evidence:16_12:2	correct	outputs/tree_tensor_sim/all/json/challenge-16_12.quimb_tree_graph_mps.json	quantum-junction	801d2ef			24			10.699602320091799	collector priority 90
tree_tensor_sim_session	16_12	easy	16	quimb_pilot	quimb	challenge-16_12.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/quimb_pilot/json/challenge-16_12.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	cuda	2048	512	20260605	weighted_spectral	14.859132678015158	graph_ordered_mps_fallback
tree_tensor_sim_session	24_13	easy	24	aer_tree_mps_all	mps	challenge-24_13.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	3.9422266449983	graph_ordered_mps_fallback
tree_tensor_sim_session	24_13	easy	24	aer_tree_mps_all	mps	challenge-24_13.tree_tensor_mps:trial2:rcm:bd128:seed20260606	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260606	rcm	8.165322168002604	graph_ordered_mps_fallback
tree_tensor_sim_session	24_13	easy	24	aer_tree_mps_all	mps	challenge-24_13.tree_tensor_mps:trial3:spectral:bd64:seed20260607	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260607	spectral	5.629340077997767	graph_ordered_mps_fallback
tree_tensor_sim_session	24_13	easy	24	aer_tree_mps_all	mps	challenge-24_13.tree_tensor_mps:trial4:spectral:bd128:seed20260608	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260608	spectral	20.681314155008295	graph_ordered_mps_fallback
tree_tensor_sim_session	24_13	easy	24	aer_tree_mps_all	mps	challenge-24_13.tree_tensor_mps:trial5:mincut:bd64:seed20260609	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260609	mincut	3.7118768360087415	graph_ordered_mps_fallback
tree_tensor_sim_session	24_13	easy	24	aer_tree_mps_all	mps	challenge-24_13.tree_tensor_mps:trial6:mincut:bd128:seed20260610	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260610	mincut	7.920101106996299	graph_ordered_mps_fallback
tree_tensor_sim_session	24_13	easy	24	aer_tree_mps_all	mps	challenge-24_13.tree_tensor_mps:trial7:greedy:bd64:seed20260611	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260611	greedy	6.627841669993359	graph_ordered_mps_fallback
tree_tensor_sim_session	24_13	easy	24	aer_tree_mps_all	mps	challenge-24_13.tree_tensor_mps:trial8:greedy:bd128:seed20260612	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260612	greedy	28.09226937100175	graph_ordered_mps_fallback
tree_tensor_sim_session	24_13	easy	24	aer_tree_mps_pilot	mps	challenge-24_13.tree_tensor_mps:trial10:mincut:bd32:seed20260614	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260614	mincut	0.6912292691413313	graph_ordered_mps_fallback
tree_tensor_sim_session	24_13	easy	24	aer_tree_mps_pilot	mps	challenge-24_13.tree_tensor_mps:trial11:mincut:bd64:seed20260615	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260615	mincut	2.198452446842566	graph_ordered_mps_fallback
tree_tensor_sim_session	24_13	easy	24	aer_tree_mps_pilot	mps	challenge-24_13.tree_tensor_mps:trial12:mincut:bd128:seed20260616	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260616	mincut	8.493872530059889	graph_ordered_mps_fallback
tree_tensor_sim_session	24_13	easy	24	aer_tree_mps_pilot	mps	challenge-24_13.tree_tensor_mps:trial13:greedy:bd32:seed20260617	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260617	greedy	1.0426338310353458	graph_ordered_mps_fallback
tree_tensor_sim_session	24_13	easy	24	aer_tree_mps_pilot	mps	challenge-24_13.tree_tensor_mps:trial14:greedy:bd64:seed20260618	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260618	greedy	5.060937712900341	graph_ordered_mps_fallback
tree_tensor_sim_session	24_13	easy	24	aer_tree_mps_pilot	mps	challenge-24_13.tree_tensor_mps:trial15:greedy:bd128:seed20260619	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260619	greedy	34.037170013878495	graph_ordered_mps_fallback
tree_tensor_sim_session	24_13	easy	24	aer_tree_mps_pilot	mps	challenge-24_13.tree_tensor_mps:trial1:native:bd32:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260605	native	1.0675896448083222	graph_ordered_mps_fallback
tree_tensor_sim_session	24_13	easy	24	aer_tree_mps_pilot	mps	challenge-24_13.tree_tensor_mps:trial2:native:bd64:seed20260606	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260606	native	5.826346359914169	graph_ordered_mps_fallback
tree_tensor_sim_session	24_13	easy	24	aer_tree_mps_pilot	mps	challenge-24_13.tree_tensor_mps:trial3:native:bd128:seed20260607	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260607	native	37.94603211595677	graph_ordered_mps_fallback
tree_tensor_sim_session	24_13	easy	24	aer_tree_mps_pilot	mps	challenge-24_13.tree_tensor_mps:trial4:rcm:bd32:seed20260608	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260608	rcm	0.6749053420498967	graph_ordered_mps_fallback
tree_tensor_sim_session	24_13	easy	24	aer_tree_mps_pilot	mps	challenge-24_13.tree_tensor_mps:trial5:rcm:bd64:seed20260609	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260609	rcm	2.4931546421721578	graph_ordered_mps_fallback
tree_tensor_sim_session	24_13	easy	24	aer_tree_mps_pilot	mps	challenge-24_13.tree_tensor_mps:trial6:rcm:bd128:seed20260610	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260610	rcm	8.410104063805193	graph_ordered_mps_fallback
tree_tensor_sim_session	24_13	easy	24	aer_tree_mps_pilot	mps	challenge-24_13.tree_tensor_mps:trial7:spectral:bd32:seed20260611	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260611	spectral	0.9275302898604423	graph_ordered_mps_fallback
tree_tensor_sim_session	24_13	easy	24	aer_tree_mps_pilot	mps	challenge-24_13.tree_tensor_mps:trial8:spectral:bd64:seed20260612	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260612	spectral	4.220312400022522	graph_ordered_mps_fallback
tree_tensor_sim_session	24_13	easy	24	aer_tree_mps_pilot	mps	challenge-24_13.tree_tensor_mps:trial9:spectral:bd128:seed20260613	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260613	spectral	25.712219153996557	graph_ordered_mps_fallback
tree_tensor_sim_session	24_13	easy	24	collector_snapshot	collector	collector_selected:24_13	exact	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from exact_statevector
tree_tensor_sim_session	24_13	easy	24	exact_statevector	exact	collector_evidence:24_13:1	exact	agent_work/exact_baseline/peaks_exact.csv	quantum-junction	019dc8c							collector priority 100
tree_tensor_sim_session	24_13	easy	24	exact_statevector	exact	exact_statevector	ok	../quantum-junction-tree-tensor/agent_work/exact_baseline/peaks_exact.jsonl	quantum-junction-tree-tensor	019dc8c	qiskit-aer-statevector					2.597068744013086	exact statevector top list
tree_tensor_sim_session	24_13	easy	24	exact_statevector	exact	exact_statevector	ok	agent_work/exact_baseline/peaks_exact.jsonl	quantum-junction	019dc8c	qiskit-aer-statevector					2.597068744013086	exact statevector top list
tree_tensor_sim_session	24_13	easy	24	peaked_mpo_mps	mpo	challenge-24_13.peaked_mpo_mps	ok	../quantum-junction-tree-tensor/outputs/peaked_circuit_sim_all/json/challenge-24_13.peaked_mpo_mps.json	quantum-junction-tree-tensor	ebe2a6a	cuda		512	123		327.56396918417886	peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	24_13	easy	24	peaked_mpo_mps	mpo	challenge-24_13.peaked_mpo_mps	ok	outputs/peaked_circuit_sim_all/json/challenge-24_13.peaked_mpo_mps.json	quantum-junction	ebe2a6a	cuda		512	123		327.56396918417886	peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	24_13	easy	24	quimb_cpu_all	quimb	challenge-24_13.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-24_13.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	1024	512	20260605	weighted_spectral	145.65786419494543	graph_ordered_mps_fallback
tree_tensor_sim_session	24_13	easy	24	quimb_cpu_all	quimb	collector_evidence:24_13:3	correct	outputs/tree_tensor_sim/all_cpu/json/challenge-24_13.quimb_tree_graph_mps.json	quantum-junction	801d2ef			111			145.65786419494543	collector priority 80
tree_tensor_sim_session	24_13	easy	24	quimb_gpu_all	quimb	challenge-24_13.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-24_13.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	cuda	1024	512	20260605	weighted_spectral	20.618080267915502	graph_ordered_mps_fallback
tree_tensor_sim_session	24_13	easy	24	quimb_gpu_all	quimb	collector_evidence:24_13:2	correct	outputs/tree_tensor_sim/all/json/challenge-24_13.quimb_tree_graph_mps.json	quantum-junction	801d2ef			111			20.618080267915502	collector priority 90
tree_tensor_sim_session	32_14	easy	32	aer_tree_mps_all	mps	challenge-32_14.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-32_14.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	10.494391267187893	graph_ordered_mps_fallback
tree_tensor_sim_session	32_14	easy	32	aer_tree_mps_all	mps	challenge-32_14.tree_tensor_mps:trial2:rcm:bd128:seed20260606	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-32_14.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260606	rcm	111.18865142855793	graph_ordered_mps_fallback
tree_tensor_sim_session	32_14	easy	32	aer_tree_mps_all	mps	challenge-32_14.tree_tensor_mps:trial3:spectral:bd64:seed20260607	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-32_14.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260607	spectral	9.744539965875447	graph_ordered_mps_fallback
tree_tensor_sim_session	32_14	easy	32	aer_tree_mps_all	mps	challenge-32_14.tree_tensor_mps:trial4:spectral:bd128:seed20260608	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-32_14.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260608	spectral	105.71577825583518	graph_ordered_mps_fallback
tree_tensor_sim_session	32_14	easy	32	aer_tree_mps_all	mps	challenge-32_14.tree_tensor_mps:trial5:mincut:bd64:seed20260609	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-32_14.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260609	mincut	11.913758590817451	graph_ordered_mps_fallback
tree_tensor_sim_session	32_14	easy	32	aer_tree_mps_all	mps	challenge-32_14.tree_tensor_mps:trial6:mincut:bd128:seed20260610	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-32_14.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260610	mincut	139.02424120809883	graph_ordered_mps_fallback
tree_tensor_sim_session	32_14	easy	32	aer_tree_mps_all	mps	challenge-32_14.tree_tensor_mps:trial7:greedy:bd64:seed20260611	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-32_14.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260611	greedy	11.846360315568745	graph_ordered_mps_fallback
tree_tensor_sim_session	32_14	easy	32	collector_snapshot	collector	collector_selected:32_14	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from quimb_gpu_all
tree_tensor_sim_session	32_14	easy	32	peaked_mpo_mps	mpo	challenge-32_14.peaked_mpo_mps	ok	../quantum-junction-tree-tensor/outputs/peaked_circuit_sim_all/json/challenge-32_14.peaked_mpo_mps.json	quantum-junction-tree-tensor	ebe2a6a	cuda		512	123		493.03551087807864	peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	32_14	easy	32	peaked_mpo_mps	mpo	challenge-32_14.peaked_mpo_mps	ok	outputs/peaked_circuit_sim_all/json/challenge-32_14.peaked_mpo_mps.json	quantum-junction	ebe2a6a	cuda		512	123		493.03551087807864	peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	32_14	easy	32	quimb_cpu_all	quimb	challenge-32_14.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-32_14.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	1024	512	20260605	weighted_spectral	5089.328296295134	graph_ordered_mps_fallback
tree_tensor_sim_session	32_14	easy	32	quimb_cpu_all	quimb	collector_evidence:32_14:2	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-32_14.quimb_tree_graph_mps.json	quantum-junction	801d2ef			974			5089.328296295134	collector priority 80
tree_tensor_sim_session	32_14	easy	32	quimb_fast_cpu	quimb	challenge-32_14.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-32_14.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260606	weighted_spectral		graph_ordered_mps_fallback
tree_tensor_sim_session	32_14	easy	32	quimb_gpu_all	quimb	challenge-32_14.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-32_14.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	cuda	1024	512	20260605	weighted_spectral	204.297723014839	graph_ordered_mps_fallback
tree_tensor_sim_session	32_14	easy	32	quimb_gpu_all	quimb	collector_evidence:32_14:1	unknown	outputs/tree_tensor_sim/all/json/challenge-32_14.quimb_tree_graph_mps.json	quantum-junction	801d2ef			974			204.297723014839	collector priority 90
tree_tensor_sim_session	32_14	easy	32	quimb_mst_cpu	quimb	challenge-32_14.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mst_cpu/json/challenge-32_14.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260608	mst_dfs		graph_ordered_mps_fallback
tree_tensor_sim_session	32_14	easy	32	quimb_rcm_cpu	quimb	challenge-32_14.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-32_14.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	512	128	20260607	rcm	292.81885538599454	graph_ordered_mps_fallback
tree_tensor_sim_session	32_14	easy	32	quimb_rcm_cpu	quimb	collector_evidence:32_14:3	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-32_14.quimb_tree_graph_mps.json	quantum-junction	801d2ef			160			292.81885538599454	collector priority 55
tree_tensor_sim_session	36_15	easy	36	aer_tree_mps_all	mps	challenge-36_15.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-36_15.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	43.68470552377403	graph_ordered_mps_fallback
tree_tensor_sim_session	36_15	easy	36	aer_tree_mps_all	mps	challenge-36_15.tree_tensor_mps:trial2:rcm:bd128:seed20260606	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-36_15.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260606	rcm	479.89480809727684	graph_ordered_mps_fallback
tree_tensor_sim_session	36_15	easy	36	collector_snapshot	collector	collector_selected:36_15	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from quimb_gpu_all
tree_tensor_sim_session	36_15	easy	36	peaked_mpo_mps	mpo	challenge-36_15.peaked_mpo_mps	ok	../quantum-junction-tree-tensor/outputs/peaked_circuit_sim_all/json/challenge-36_15.peaked_mpo_mps.json	quantum-junction-tree-tensor	ebe2a6a	cuda		512	123		2560.198472704971	peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	36_15	easy	36	peaked_mpo_mps	mpo	challenge-36_15.peaked_mpo_mps	ok	outputs/peaked_circuit_sim_all/json/challenge-36_15.peaked_mpo_mps.json	quantum-junction	ebe2a6a	cuda		512	123		2560.198472704971	peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	36_15	easy	36	quimb_cpu_all	quimb	challenge-36_15.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-36_15.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	1024	512	20260605	weighted_spectral	2635.8527174430055	graph_ordered_mps_fallback
tree_tensor_sim_session	36_15	easy	36	quimb_cpu_all	quimb	collector_evidence:36_15:2	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-36_15.quimb_tree_graph_mps.json	quantum-junction	801d2ef			512			2635.8527174430055	collector priority 80
tree_tensor_sim_session	36_15	easy	36	quimb_fast_cpu	quimb	challenge-36_15.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-36_15.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260606	weighted_spectral		graph_ordered_mps_fallback
tree_tensor_sim_session	36_15	easy	36	quimb_gpu_all	quimb	challenge-36_15.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-36_15.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	cuda	1024	512	20260605	weighted_spectral	2186.736932408996	graph_ordered_mps_fallback
tree_tensor_sim_session	36_15	easy	36	quimb_gpu_all	quimb	collector_evidence:36_15:1	unknown	outputs/tree_tensor_sim/all/json/challenge-36_15.quimb_tree_graph_mps.json	quantum-junction	801d2ef			512			2186.736932408996	collector priority 90
tree_tensor_sim_session	36_15	easy	36	quimb_rcm_cpu	quimb	challenge-36_15.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-36_15.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	512	128	20260607	rcm	3902.182036800019	graph_ordered_mps_fallback
tree_tensor_sim_session	36_15	easy	36	quimb_rcm_cpu	quimb	collector_evidence:36_15:3	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-36_15.quimb_tree_graph_mps.json	quantum-junction	801d2ef			128			3902.182036800019	collector priority 55
tree_tensor_sim_session	40_16	easy	40	aer_mps_pilot	mps	collector_evidence:40_16:4	stable_high_config	agent_work/mps_distill/summaries/pilot_candidates.tsv	quantum-junction	019dc8c							collector priority 40
tree_tensor_sim_session	40_16	easy	40	aer_mps_pilot	mps	mps_distill_pilot	stable_high_config	../quantum-junction-tree-tensor/agent_work/mps_distill/summaries/pilot_summary.json	quantum-junction-tree-tensor	019dc8c		4096	64			8.270506580670675	ok_trials=6; expected=6
tree_tensor_sim_session	40_16	easy	40	aer_mps_pilot	mps	mps_distill_pilot	stable_high_config	agent_work/mps_distill/summaries/pilot_summary.json	quantum-junction	019dc8c		4096	64			8.270506580670675	ok_trials=6; expected=6
tree_tensor_sim_session	40_16	easy	40	aer_tree_mps_all	mps	challenge-40_16.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_16.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	14.317755942698568	graph_ordered_mps_fallback
tree_tensor_sim_session	40_16	easy	40	aer_tree_mps_all	mps	challenge-40_16.tree_tensor_mps:trial2:rcm:bd128:seed20260606	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_16.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260606	rcm	113.16224776301533	graph_ordered_mps_fallback
tree_tensor_sim_session	40_16	easy	40	aer_tree_mps_all	mps	challenge-40_16.tree_tensor_mps:trial3:spectral:bd64:seed20260607	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_16.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260607	spectral	20.78738672658801	graph_ordered_mps_fallback
tree_tensor_sim_session	40_16	easy	40	aer_tree_mps_all	mps	challenge-40_16.tree_tensor_mps:trial4:spectral:bd128:seed20260608	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_16.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260608	spectral	190.49741486413404	graph_ordered_mps_fallback
tree_tensor_sim_session	40_16	easy	40	aer_tree_mps_all	mps	challenge-40_16.tree_tensor_mps:trial5:mincut:bd64:seed20260609	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_16.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260609	mincut	18.278228944167495	graph_ordered_mps_fallback
tree_tensor_sim_session	40_16	easy	40	aer_tree_mps_all	mps	challenge-40_16.tree_tensor_mps:trial6:mincut:bd128:seed20260610	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_16.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260610	mincut	171.54370445106179	graph_ordered_mps_fallback
tree_tensor_sim_session	40_16	easy	40	collector_snapshot	collector	collector_selected:40_16	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from quimb_gpu_all
tree_tensor_sim_session	40_16	easy	40	peaked_mpo_mps	mpo	challenge-40_16.peaked_mpo_mps	ok	../quantum-junction-tree-tensor/outputs/peaked_circuit_sim_all/json/challenge-40_16.peaked_mpo_mps.json	quantum-junction-tree-tensor	ebe2a6a	cuda		512	123		1205.1742309890687	peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	40_16	easy	40	peaked_mpo_mps	mpo	challenge-40_16.peaked_mpo_mps	ok	outputs/peaked_circuit_sim_all/json/challenge-40_16.peaked_mpo_mps.json	quantum-junction	ebe2a6a	cuda		512	123		1205.1742309890687	peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	40_16	easy	40	quimb_cpu_all	quimb	challenge-40_16.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-40_16.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	1024	512	20260605	weighted_spectral	670.6548004739889	graph_ordered_mps_fallback
tree_tensor_sim_session	40_16	easy	40	quimb_cpu_all	quimb	collector_evidence:40_16:2	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-40_16.quimb_tree_graph_mps.json	quantum-junction	801d2ef			512			670.6548004739889	collector priority 80
